,lot_area,lot_frontage,overall_qual,overall_cond,exter_qual2,exter_cond2,year_built,year_remod/add,home_age,total_house_sf,porch_sf,gr_liv_area,bsmt_sf,totrms_abvgrd,bedroom_abvgr,baths,date_blt_1945-1979,date_blt_1980-2010,lot_config_Corner,lot_config_CulDSac,lot_config_Inside,lotshape_reg_yn,zone_FV,zone_RL,zone_RM,house_type_1Fam,house_type_Twnhs,neighborhood_Edwards,neighborhood_IDOTRR,neighborhood_NAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_StoneBr,remodel_yn,fireplaces,fireplace_yn,pool_yn,fence_yn,railroad_yn,garage_cars,bsmt_ok_yn,bsmt_usable_yn,bsmt_cond_2,bsmt_qual_2,house_sf_x_overall_qual,overall_qual_x_overall_cond,bsmt_sf_x_cond2,bsmt_sf_x_hgt,saleprice
1172,7150,65.0,5,5,3,3,1967,1967,43,1784.0,0,892,892.0,5,3,1.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,3,8920.0,25,2676.0,2676.0,100000
1173,12285,0.0,7,6,3,3,1960,1960,50,2658.0,203,1329,1329.0,5,3,1.5,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,False,2,True,False,False,False,2.0,True,False,3,3,18606.0,42,3987.0,3987.0,176000
1174,17920,102.0,5,4,3,3,1955,1974,55,3542.0,1148,1779,1763.0,6,3,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,3,17710.0,20,5289.0,5289.0,170000
1175,3684,53.0,7,5,4,3,2007,2007,3,2928.0,183,1555,1373.0,7,2,2.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,False,3,4,20496.0,35,4119.0,5492.0,174000
1176,7006,62.0,6,6,3,3,1925,1950,85,2004.0,0,1236,768.0,6,3,3.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,1,True,False,True,False,1.0,True,True,3,3,12024.0,36,2304.0,2304.0,127000
1177,8390,77.0,7,5,3,3,1999,1999,11,2482.0,206,1651,831.0,7,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,17374.0,35,2493.0,3324.0,185900
1178,5784,50.0,5,8,3,3,1938,1996,72,1076.0,264,886,190.0,4,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,1.0,True,False,3,2,5380.0,40,570.0,380.0,91300
1179,9135,70.0,6,5,4,3,2003,2003,7,3382.0,238,1700,1682.0,7,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,20292.0,30,5046.0,6728.0,200000
1180,10496,78.0,6,6,3,3,1949,1950,61,2886.0,0,1846,1040.0,7,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,True,False,1.0,True,True,3,3,17316.0,36,3120.0,3120.0,143000
1181,13650,0.0,5,5,4,4,1958,1958,52,2972.0,0,1920,1052.0,8,4,3.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,14860.0,25,3156.0,3156.0,172500
1182,8308,67.0,4,6,3,4,1963,1963,47,2176.0,0,1088,1088.0,4,2,1.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,3,8704.0,24,3264.0,3264.0,110000
1183,9450,0.0,4,5,3,3,1957,1957,53,2402.0,84,1362,1040.0,6,3,2.0,1,0,1,0,0,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,True,False,3.0,True,False,3,3,9608.0,20,3120.0,3120.0,140000
1184,9317,78.0,6,5,4,3,2006,2006,4,2628.0,44,1314,1314.0,6,3,2.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,15768.0,30,3942.0,5256.0,176432
1185,7153,0.0,6,5,3,3,1991,1991,19,2572.0,214,1294,1278.0,6,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,2.0,True,True,3,4,15432.0,30,3834.0,5112.0,179200
1186,8814,68.0,7,5,4,3,2005,2007,5,2548.0,460,1274,1274.0,6,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,True,3,4,17836.0,35,3822.0,5096.0,203000
1187,9849,83.0,7,6,4,3,2007,2007,3,3378.0,112,1689,1689.0,7,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,3.0,True,False,3,4,23646.0,42,5067.0,6756.0,248328
1188,14463,79.0,9,5,5,3,2008,2008,2,3282.0,190,1641,1641.0,7,3,3.0,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,3.0,True,True,3,5,29538.0,45,4923.0,8205.0,316500
1189,5190,50.0,7,5,3,3,1948,1950,62,1649.0,135,1079,570.0,5,2,1.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,11543.0,35,1710.0,1710.0,125600
1190,9750,65.0,5,6,3,3,1959,1959,51,1968.0,0,984,984.0,5,2,2.0,1,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,False,0,False,False,False,False,1.0,True,True,3,3,9840.0,30,2952.0,2952.0,110000
1191,6000,50.0,4,4,3,3,1920,1950,90,1920.0,168,960,960.0,5,2,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,1.0,True,True,3,3,7680.0,16,2880.0,2880.0,108500
1192,8712,66.0,5,5,2,3,1952,1952,58,1584.0,0,1044,540.0,4,2,1.0,1,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,3,7920.0,25,1620.0,1620.0,55993
1193,11851,69.0,5,7,3,4,1948,2009,62,2660.0,326,1633,1027.0,7,3,1.0,1,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,1.0,True,False,3,3,13300.0,35,3081.0,3081.0,129000
1194,13811,54.0,6,6,3,3,1987,1987,23,2249.0,125,1137,1112.0,5,2,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,4,4,13494.0,36,4448.0,4448.0,176000
1195,10143,83.0,6,7,3,3,1963,1963,47,2760.0,216,1380,1380.0,6,3,1.5,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,True,False,1.0,True,True,3,3,16560.0,42,4140.0,4140.0,154000
1196,18265,93.0,6,5,4,4,1986,1986,24,2512.0,282,1256,1256.0,6,3,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,4,4,15072.0,30,5024.0,5024.0,180000
1197,4224,44.0,5,5,3,3,1976,1976,34,2284.0,716,1142,1142.0,6,3,2.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,True,3,4,11420.0,25,3426.0,4568.0,134000
1198,12615,84.0,6,7,3,3,1950,2001,60,3360.0,97,2158,1202.0,7,4,3.0,1,0,1,0,0,True,0,1,0,1,0,1,0,0,0,0,0,0,True,1,True,False,True,False,2.0,True,True,4,3,20160.0,42,4808.0,3606.0,243000
1199,14536,85.0,8,5,4,3,2002,2003,8,3245.0,504,1629,1616.0,9,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,True,3,4,25960.0,40,4848.0,6464.0,270000
1200,9187,71.0,6,5,3,4,1983,1983,27,2164.0,278,1080,1084.0,5,3,1.5,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,3,12984.0,30,3252.0,3252.0,134000
1201,9900,90.0,7,5,4,3,1993,1993,17,3993.0,604,2646,1347.0,9,4,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,1,0,0,0,False,1,True,False,False,False,3.0,True,True,3,4,27951.0,35,4041.0,5388.0,260000
1202,8333,64.0,7,5,4,3,2006,2006,4,2229.0,160,1491,738.0,7,3,2.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,15603.0,35,2214.0,2952.0,168675
1203,10147,0.0,6,5,3,3,1994,1994,16,2086.0,384,1694,392.0,7,3,2.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,False,3,4,12516.0,30,1176.0,1568.0,160000
1204,5914,44.0,5,9,3,3,1890,1996,120,1764.0,360,1080,684.0,5,3,1.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,0.0,True,False,3,2,8820.0,45,2052.0,1368.0,95000
1205,11646,79.0,6,5,4,3,2005,2006,5,2126.0,92,1422,704.0,7,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,4,12756.0,30,2112.0,2816.0,173000
1206,7200,60.0,7,5,4,3,2006,2006,4,2594.0,458,1301,1293.0,5,2,3.0,0,1,0,0,1,True,1,0,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,4,4,18158.0,35,5172.0,5172.0,187750
1207,20544,46.0,7,6,3,4,1986,1991,24,2884.0,490,2093,791.0,7,3,2.5,0,1,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,True,False,2.0,True,False,3,4,20188.0,42,2373.0,3164.0,215000
1208,9981,0.0,5,5,3,3,1967,1967,43,2146.0,180,1073,1073.0,6,3,1.0,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,False,3,3,10730.0,25,3219.0,3219.0,120000
1209,8251,70.0,7,5,4,3,2005,2006,5,3000.0,262,1506,1494.0,7,3,3.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,4,4,21000.0,35,5976.0,5976.0,249000
1210,10140,78.0,7,6,3,3,1967,1967,43,2668.0,339,1334,1334.0,7,3,3.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,True,2.0,True,False,3,3,18676.0,42,4002.0,4002.0,164500
1211,8239,0.0,7,5,4,3,1986,1986,24,1295.0,0,1295,0.0,5,2,2.0,0,1,0,0,1,False,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,False,False,0,0,9065.0,35,0.0,0.0,230000
1212,5700,0.0,7,6,3,3,1929,1990,81,2016.0,70,1344,672.0,6,3,2.5,0,0,1,0,0,False,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,True,False,2.0,True,True,3,3,14112.0,42,2016.0,2016.0,140000
1213,7200,60.0,5,7,3,4,1952,1952,58,1464.0,136,732,732.0,4,2,2.0,1,0,1,0,0,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,1.0,True,True,4,3,7320.0,35,2928.0,2196.0,118900
1214,9178,71.0,8,5,4,3,2008,2008,2,2936.0,476,1468,1468.0,6,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,False,3,4,23488.0,40,4404.0,5872.0,239900
1215,4043,53.0,6,5,3,3,1975,1975,35,2138.0,335,1069,1069.0,4,2,2.5,1,0,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,12828.0,30,3207.0,4276.0,146300
1216,4224,0.0,5,6,3,3,1975,1975,35,2080.0,200,1040,1040.0,6,3,1.0,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,10400.0,30,3120.0,4160.0,124000
1217,11235,75.0,5,5,3,3,1963,1963,47,1924.0,392,999,925.0,6,3,2.0,1,0,0,0,1,True,0,1,0,0,0,0,0,0,0,0,0,0,False,0,False,False,True,False,1.0,True,True,3,4,9620.0,25,2775.0,3700.0,130000
1218,8450,65.0,7,5,3,3,2000,2001,10,2698.0,230,1349,1349.0,6,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,2.0,True,False,3,4,18886.0,35,4047.0,5396.0,179000
1219,11851,99.0,7,5,3,3,1990,1990,20,2866.0,576,1442,1424.0,5,3,2.0,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,False,3,4,20062.0,35,4272.0,5696.0,180500
1220,4608,47.0,4,6,3,4,1945,1950,65,1494.0,0,747,747.0,4,2,1.0,1,0,1,0,0,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,1.0,True,False,3,3,5976.0,24,2241.0,2241.0,80000
1221,9262,78.0,8,5,4,3,2008,2009,2,3151.0,72,1578,1573.0,7,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,False,3,4,25208.0,40,4719.0,6292.0,287090
1222,12702,70.0,5,5,3,3,1956,1956,54,882.0,90,882,0.0,4,2,1.0,1,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,False,0,False,False,False,False,1.0,False,False,0,0,4410.0,25,0.0,0.0,97000
1223,2938,0.0,7,5,4,3,2002,2002,8,2879.0,190,1511,1368.0,5,2,3.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,20153.0,35,4104.0,5472.0,246990
1224,18160,160.0,6,6,3,3,1964,1964,46,2430.0,462,1128,1302.0,6,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,True,False,2.0,True,False,3,3,14580.0,36,3906.0,3906.0,154204
1225,11355,76.0,7,7,3,3,1958,2001,52,2624.0,752,1312,1312.0,6,3,1.5,1,0,1,0,0,False,0,1,0,1,0,0,0,1,0,0,0,0,True,1,True,False,True,False,2.0,True,False,3,3,18368.0,49,3936.0,3936.0,186000
1226,1680,21.0,5,5,3,3,1972,1972,38,1932.0,0,1302,630.0,6,3,2.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,9660.0,25,1890.0,1890.0,111750
1227,14300,110.0,9,5,5,3,2003,2004,7,5542.0,520,2696,2846.0,10,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,1,0,0,True,2,True,False,False,False,3.0,True,True,3,5,49878.0,45,8538.0,14230.0,500000
1228,10616,65.0,7,5,4,3,2007,2007,3,1984.0,148,1356,628.0,6,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,13888.0,35,1884.0,2512.0,177439
1229,11308,96.0,9,5,5,3,2008,2008,2,3288.0,204,2184,1104.0,10,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,False,1,True,False,False,False,3.0,True,True,3,5,29592.0,45,3312.0,5520.0,335000
1230,10480,80.0,7,6,3,3,1976,1976,34,2767.0,138,1964,803.0,8,4,2.5,1,0,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,19369.0,42,2409.0,2409.0,205000
1231,5118,35.0,8,5,4,3,1990,1990,20,2633.0,268,1321,1312.0,4,1,2.0,0,1,0,0,1,False,0,1,0,0,1,0,0,0,0,0,0,1,False,1,True,False,False,False,2.0,True,True,3,4,21064.0,40,3936.0,5248.0,212000
1232,3811,44.0,8,5,4,3,2004,2005,6,3240.0,389,1646,1594.0,5,2,3.5,0,1,1,0,0,False,0,0,1,0,1,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,5,25920.0,40,4782.0,7970.0,246000
1233,10825,0.0,7,7,4,3,1983,1983,27,2520.0,152,1260,1260.0,6,3,3.0,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,True,True,3,4,17640.0,49,3780.0,5040.0,181900
1234,5500,50.0,5,7,3,3,1929,2001,81,2242.0,0,1316,926.0,6,3,2.0,0,0,1,0,0,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,False,False,2.0,True,False,3,3,11210.0,35,2778.0,2778.0,130000
1235,9600,60.0,5,7,3,4,1910,2002,100,1696.0,382,1432,264.0,7,2,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,0,False,False,True,False,2.0,False,False,2,2,8480.0,35,528.0,528.0,132000
1236,9317,75.0,7,5,4,4,1994,2001,16,2737.0,388,1958,779.0,7,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,4,4,19159.0,35,3116.0,3116.0,220000
1237,11838,0.0,8,5,4,3,2001,2001,9,3541.0,504,1788,1753.0,7,3,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,28328.0,40,5259.0,7012.0,236500
1238,8004,75.0,8,5,4,3,2009,2009,1,2767.0,300,1935,832.0,8,3,3.5,0,1,0,0,1,False,1,0,0,1,0,0,0,0,0,0,0,0,False,0,False,False,False,True,2.0,True,True,3,4,22136.0,40,2496.0,3328.0,263435
1239,6876,60.0,6,6,3,3,1938,1958,72,3241.0,68,1969,1272.0,9,4,2.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,3,19446.0,36,3816.0,3816.0,141000
1240,8396,0.0,7,5,4,3,2003,2003,7,2833.0,216,1986,847.0,9,4,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,19831.0,35,2541.0,3388.0,213000
1241,9803,73.0,7,5,4,3,2009,2010,1,2428.0,50,1214,1214.0,6,2,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,16996.0,35,3642.0,4856.0,179781
1242,6240,48.0,8,5,4,3,2006,2007,4,2684.0,70,1342,1342.0,6,2,3.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,1,0,0,True,1,True,False,False,False,2.0,True,True,3,4,21472.0,40,4026.0,5368.0,234250
1243,15498,0.0,8,6,4,3,1976,1976,34,4463.0,318,2898,1565.0,10,2,3.0,1,0,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,35704.0,48,4695.0,6260.0,287000
1244,12891,0.0,8,5,4,3,2002,2002,8,2874.0,96,2004,870.0,8,4,3.5,0,1,1,0,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,3.0,True,True,3,5,22992.0,40,2610.0,4350.0,257500
1245,6180,60.0,6,5,3,3,1926,1950,84,1946.0,256,986,960.0,5,2,1.0,0,0,1,0,0,True,0,0,1,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,1.0,True,False,3,3,11676.0,30,2880.0,2880.0,102000
1246,7449,57.0,7,7,3,3,1930,1950,80,1745.0,205,1108,637.0,6,3,1.0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,True,1,True,False,True,False,1.0,True,False,3,3,12215.0,49,1911.0,1911.0,139400
1247,10410,60.0,3,4,3,3,1915,1950,95,1886.0,376,1214,672.0,6,3,1.0,0,0,1,0,0,True,0,1,0,1,0,0,0,0,0,0,1,0,True,0,False,False,True,False,3.0,True,False,3,3,5658.0,12,2016.0,2016.0,105000
1248,15865,95.0,8,6,4,4,1970,1970,40,4434.0,719,2217,2217.0,8,4,3.0,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,False,False,2.0,True,True,4,3,35472.0,48,8868.0,6651.0,268000
1249,19690,0.0,6,7,4,4,1966,1966,44,2898.0,1058,2201,697.0,8,4,2.0,1,0,0,1,0,False,0,1,0,1,0,1,0,0,0,0,0,0,False,1,True,True,True,False,2.0,True,False,3,4,17388.0,42,2091.0,2788.0,274970
1250,3182,43.0,7,5,4,3,2005,2006,5,2440.0,132,1220,1220.0,5,2,2.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,True,3,4,17080.0,35,3660.0,4880.0,180000
1251,9600,60.0,7,9,3,5,1928,2005,82,2067.0,116,1378,689.0,7,3,2.0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,0,1,0,True,1,True,False,False,False,2.0,True,True,3,3,14469.0,63,2067.0,2067.0,161000
1252,11100,60.0,4,7,3,3,1946,2006,64,930.0,0,930,0.0,6,2,1.0,1,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,0,False,False,False,False,1.0,False,False,0,0,3720.0,28,0.0,0.0,84900
1253,13587,70.0,5,5,3,3,1958,1958,52,1976.0,0,988,988.0,5,2,2.0,1,0,0,0,1,True,0,1,0,0,0,0,0,1,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,9880.0,25,2964.0,2964.0,119000
1254,11447,85.0,8,5,4,3,2005,2006,5,3928.0,530,1964,1964.0,7,3,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,3.0,True,True,3,5,31424.0,40,5892.0,9820.0,370000
1255,7242,64.0,7,5,4,3,2005,2006,5,2540.0,192,1270,1270.0,6,2,2.0,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,False,False,2.0,True,False,3,4,17780.0,35,3810.0,5080.0,175900
1256,7018,64.0,5,5,3,3,1979,1979,31,2240.0,154,2240,0.0,12,6,2.0,1,0,0,0,1,True,0,1,0,0,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,False,False,0,0,11200.0,25,0.0,0.0,142953
1257,9466,50.0,8,5,4,3,1994,1995,16,2988.0,277,1494,1494.0,5,1,2.5,0,1,0,0,0,False,0,1,0,0,1,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,4,23904.0,40,4482.0,5976.0,279700
1258,8400,70.0,5,5,3,3,1957,1957,53,2543.0,120,1364,1179.0,6,3,1.5,1,0,1,0,0,True,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,True,False,1.0,True,False,3,2,12715.0,25,3537.0,2358.0,132000
1259,11050,0.0,9,5,4,3,2000,2000,10,3593.0,537,2153,1440.0,8,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,False,False,3.0,True,True,3,5,32337.0,45,4320.0,7200.0,313000
1260,11040,60.0,4,6,3,3,1920,1950,90,1973.0,214,1336,637.0,7,3,1.5,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,0,True,0,False,False,False,False,1.0,True,True,3,3,7892.0,24,1911.0,1911.0,108000
1261,6931,60.0,7,5,4,3,2003,2004,7,2402.0,434,1656,746.0,7,3,2.5,0,1,0,0,1,True,0,1,0,1,0,1,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,4,16814.0,35,2238.0,2984.0,165400
1262,12438,65.0,6,5,4,3,1995,1995,15,2280.0,595,1499,781.0,6,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,4,13680.0,30,2343.0,3124.0,187000
1263,15138,174.0,8,5,4,3,1995,1996,15,4256.0,494,2794,1462.0,9,4,3.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,0,True,1,True,False,False,False,3.0,True,True,3,4,34048.0,40,4386.0,5848.0,403000
1264,12046,0.0,6,6,3,3,1976,1976,34,2878.0,448,2030,848.0,8,4,2.5,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,False,3,3,17268.0,36,2544.0,2544.0,195000
1265,9600,100.0,6,5,3,3,1961,1961,49,2472.0,168,1254,1218.0,6,3,2.0,1,0,0,0,1,False,0,1,0,1,0,0,0,1,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,3,14832.0,30,3654.0,3654.0,158500
1266,11367,90.0,8,5,4,3,2002,2002,8,3054.0,319,1989,1065.0,7,3,3.5,0,1,1,0,0,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,24432.0,40,3195.0,4260.0,255000
1267,26073,56.0,5,5,3,3,1956,1956,54,3796.0,326,1898,1898.0,7,3,2.5,1,0,0,1,0,False,0,1,0,1,0,0,0,0,0,0,0,0,False,2,True,False,True,False,2.0,True,True,3,3,18980.0,25,5694.0,5694.0,236500
1268,7150,65.0,5,6,3,3,1966,1966,44,1976.0,0,988,988.0,5,3,2.0,1,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,0,False,0,False,False,False,False,1.0,True,False,3,3,9880.0,30,2964.0,2964.0,129250
1269,15602,100.0,7,8,3,3,1959,1997,51,3302.0,269,1801,1501.0,6,1,3.0,1,0,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,2,True,False,True,False,2.0,True,True,3,3,23114.0,56,4503.0,4503.0,289000
1270,10260,76.0,5,4,3,3,1976,1976,34,1872.0,0,1872,0.0,8,4,3.0,1,0,0,0,1,True,0,1,0,0,0,0,0,0,0,0,0,0,False,0,False,False,False,False,2.0,False,False,0,0,9360.0,20,0.0,0.0,100000
1271,12728,0.0,8,5,4,3,2001,2001,9,3970.0,426,2439,1531.0,7,4,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,False,1,True,False,False,False,2.0,True,True,3,4,31760.0,40,4593.0,6124.0,275000
1272,11690,96.0,8,5,4,3,1999,2000,11,2614.0,178,1764,850.0,7,3,2.5,0,1,0,0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,True,1,True,False,False,False,2.0,True,False,3,4,20912.0,40,2550.0,3400.0,207000
1273,9230,71.0,5,8,3,3,1965,1998,45,2064.0,128,1200,864.0,6,1,2.5,1,0,1,0,0,True,0,1,0,1,0,0,0,1,0,0,0,0,True,0,False,False,True,False,2.0,True,True,3,3,10320.0,40,2592.0,2592.0,146000
1274,1890,21.0,6,7,3,3,1972,1972,38,1524.0,0,1030,494.0,6,3,1.5,1,0,0,0,1,True,0,0,1,0,1,0,0,0,0,0,0,0,False,0,False,False,False,False,1.0,True,True,3,3,9144.0,42,1482.0,1482.0,116000
1275,9375,0.0,7,5,3,3,1997,1998,13,3091.0,648,2034,1057.0,8,3,3.5,0,1,0,0,1,True,0,1,0,1,0,0,0,0,0,0,0,0,True,0,False,False,True,False,2.0,True,True,3,4,21637.0,35,3171.0,4228.0,219500
1276,3480,48.0,7,5,4,3,2003,2003,7,2810.0,220,1405,1405.0,6,2,2.0,0,1,0,0,1,True,0,1,0,0,1,0,0,0,0,1,0,0,False,1,True,False,False,False,2.0,True,False,3,4,19670.0,35,4215.0,5620.0,173000
